Transaction_ID,User_ID,Amount,Transaction_Type,Location,Time_of_Day,Is_Fraud
626,4672,443.23,in-person,Singapore,afternoon,0
627,1487,168.56,transfer,London,afternoon,0
628,4308,357.22,ATM,Dubai,morning,0
629,4956,956.49,in-person,Mumbai,night,0
630,1896,35.73,in-person,Dubai,afternoon,0
631,4343,235.39,transfer,New York,night,0
632,2212,224.35,in-person,Dubai,morning,0
633,1703,781.96,online,Mumbai,afternoon,0
634,2470,848.12,online,London,afternoon,0
635,1580,232.11,online,New York,night,0
636,3837,55.84,in-person,Dubai,morning,0
637,3908,320.45,transfer,Singapore,afternoon,0
638,3294,22.64,online,Mumbai,night,0
639,4147,303.46,online,London,morning,0
640,1153,482.03,ATM,Sydney,night,0
641,2679,96.52,transfer,Mumbai,night,0
642,4506,199.19,in-person,Dubai,morning,0
643,1996,112.47,online,London,afternoon,0
644,4157,115.17,online,Singapore,afternoon,0
645,3744,74.32,online,New York,morning,0
646,4356,287.21,online,Dubai,afternoon,0
647,2243,550.33,online,London,night,1
648,2092,565.2,in-person,New York,morning,0
649,4118,38.42,online,London,afternoon,0
650,2008,415.48,online,Sydney,afternoon,1
651,3141,267.45,online,Dubai,morning,0
652,2773,58.29,in-person,London,night,0
653,1957,13.93,in-person,Singapore,morning,0
654,4059,62.39,in-person,London,afternoon,0
655,1452,486.56,online,Dubai,afternoon,0
656,2227,200.58,online,London,morning,0
657,3959,255.35,online,New York,afternoon,0
658,3265,59.45,online,New York,night,0
659,3521,254.16,transfer,Sydney,morning,0
660,3479,5.7,ATM,Mumbai,afternoon,0
661,3388,94.1,in-person,Sydney,morning,0
662,1550,197.1,ATM,Mumbai,night,0
663,2635,31.59,in-person,Singapore,morning,0
664,2312,346.33,online,New York,afternoon,0
665,4325,53.58,ATM,Mumbai,afternoon,0
666,2757,211.27,online,London,afternoon,0
667,1356,103.91,in-person,Singapore,morning,0
668,3070,181.29,online,Dubai,night,0
669,2785,22.73,online,Mumbai,afternoon,0
670,3569,3.41,in-person,Sydney,afternoon,0
671,2781,480.62,in-person,Mumbai,morning,0
672,4908,62.84,online,Sydney,night,0
673,4171,342.6,online,Sydney,morning,0
674,3849,1467.8,online,New York,morning,0
675,4251,47.51,ATM,Singapore,afternoon,0
676,4294,61.62,transfer,Sydney,night,0
677,4977,217.45,in-person,New York,morning,0
678,3809,673.06,online,New York,morning,0
679,4730,494.95,transfer,Sydney,afternoon,0
680,3489,139.78,online,Singapore,afternoon,0
681,2631,317.06,online,London,night,0
682,3816,29.18,online,Mumbai,night,0
683,2015,758.3,transfer,New York,morning,0
684,2348,666.82,online,Mumbai,afternoon,0
685,1515,35.76,online,Singapore,morning,0
686,4087,71.17,in-person,London,afternoon,0
687,3839,21.11,online,Dubai,night,0
688,1335,63.41,in-person,London,afternoon,0
689,2782,338.52,in-person,Singapore,morning,0
690,3305,95.06,in-person,London,morning,0
691,1496,18.51,online,Dubai,night,0
692,1895,83.78,online,New York,night,0
693,3207,796.74,transfer,London,afternoon,0
694,4546,198.68,transfer,Sydney,morning,0
695,1851,107.63,online,Sydney,night,0
696,2687,36.43,online,Singapore,afternoon,0
697,2931,856.28,online,London,afternoon,0
698,3737,343.91,in-person,Dubai,night,0
699,4746,66.11,transfer,Singapore,morning,0
700,3427,14.53,online,London,afternoon,0
701,2568,11.66,in-person,Singapore,night,0
702,1956,25.65,transfer,Sydney,morning,0
703,3738,173.87,ATM,Dubai,afternoon,0
704,4498,528.35,online,New York,afternoon,0
705,2636,137.33,online,Dubai,night,0
706,2291,370.23,online,New York,morning,0
707,4906,118.08,transfer,Mumbai,night,0
708,4648,246.6,transfer,Sydney,afternoon,1
709,2440,263.26,in-person,Sydney,afternoon,0
710,2191,38.22,online,Sydney,morning,0
711,4913,89.64,online,Dubai,night,0
712,2066,202.84,online,New York,morning,0
713,4627,14.66,in-person,Mumbai,night,0
714,1284,89.74,online,Mumbai,afternoon,0
715,3444,153.06,online,Mumbai,night,0
716,1011,1115.84,transfer,Singapore,morning,0
717,2630,128.69,online,Dubai,morning,1
718,4373,338.63,in-person,Dubai,afternoon,0
719,4969,113.15,online,Sydney,afternoon,0
720,4324,318.31,transfer,Dubai,afternoon,0
721,3546,180.98,in-person,Dubai,afternoon,0
722,1753,435.36,ATM,Singapore,morning,0
723,3082,105.85,in-person,Dubai,afternoon,0
724,3774,185.42,ATM,New York,morning,0
725,3896,198.86,transfer,Mumbai,morning,0
726,1089,108.05,in-person,Singapore,night,0
727,1775,31.17,ATM,Singapore,afternoon,0
728,3652,19.65,online,Sydney,night,0
729,4993,3.36,online,Dubai,morning,0
730,4017,413.56,online,Mumbai,morning,0
731,2625,53.96,in-person,New York,afternoon,0
732,4069,47.53,transfer,Mumbai,afternoon,0
733,1417,266.39,transfer,London,morning,0
734,1114,77.14,online,Mumbai,morning,0
735,1616,141.06,in-person,New York,morning,0
736,4974,35.47,online,New York,morning,0
737,4267,642.51,in-person,New York,night,0
738,1825,381.54,online,Singapore,afternoon,0
739,4572,398.71,ATM,Singapore,afternoon,0
740,2649,104.44,online,London,morning,1
741,2516,287.4,online,Mumbai,night,0
742,4146,31.07,transfer,Dubai,morning,0
743,1412,1.73,in-person,Sydney,afternoon,0
744,4447,4.04,online,London,morning,0
745,4491,176.67,in-person,Dubai,afternoon,0
746,1728,121.54,online,Dubai,night,0
747,4348,145.97,ATM,London,afternoon,0
748,4068,1.5,in-person,Mumbai,night,0
749,3808,109.87,online,Sydney,night,0
750,1675,253.22,in-person,Dubai,morning,0
751,4465,116.93,online,Singapore,afternoon,0
752,2892,263.52,transfer,Singapore,night,0
753,3504,53.06,ATM,London,morning,0
754,3967,335.48,transfer,Sydney,night,0
755,3239,177.56,online,Sydney,night,0
756,3786,47.34,online,Dubai,night,0
757,4760,54.03,online,London,night,0
758,2122,197.79,in-person,Sydney,night,0
759,2571,354.32,in-person,Sydney,afternoon,0
760,1977,107.44,in-person,Singapore,afternoon,0
761,2008,59.76,ATM,London,morning,0
762,3143,403.5,online,Dubai,night,0
763,2687,221.29,online,Dubai,night,0
764,3710,118.87,online,Singapore,afternoon,0
765,4261,133.85,online,New York,afternoon,0
766,4807,45.7,online,New York,afternoon,0
767,1036,197.13,in-person,Sydney,night,0
768,4851,88.86,online,Mumbai,morning,0
769,4440,1087.29,online,Singapore,afternoon,0
770,4766,130.86,transfer,Mumbai,night,0
771,2548,133.06,online,Sydney,morning,0
772,3326,166.87,in-person,Singapore,night,0
773,3264,497.2,online,Dubai,night,0
774,3914,322.71,in-person,Singapore,night,0
775,1872,119.98,ATM,London,afternoon,0
776,2821,253.67,online,Mumbai,afternoon,0
777,2296,176.49,in-person,Singapore,night,0
778,4952,135.6,transfer,Mumbai,afternoon,1
779,3109,42.72,in-person,Sydney,morning,0
780,1595,124.7,online,Singapore,night,0
781,2903,56.42,online,New York,afternoon,0
782,1728,492.65,in-person,Mumbai,morning,0
783,2365,81.72,transfer,Dubai,morning,0
784,1396,608.41,online,Dubai,night,0
785,1698,152.31,online,Singapore,night,0
786,4090,199.69,online,Dubai,afternoon,0
787,3224,156.59,online,Dubai,morning,0
788,2635,27.71,online,Mumbai,afternoon,0
789,1395,94.26,online,Singapore,morning,0
790,3492,20.88,online,Mumbai,morning,0
791,4304,195.08,online,Singapore,afternoon,0
792,4986,118.43,ATM,Dubai,afternoon,0
793,1075,301.0,online,Singapore,afternoon,1
794,1264,49.81,online,Sydney,night,0
795,3502,35.96,online,Singapore,afternoon,0
796,2819,104.29,ATM,London,night,0
797,1717,522.33,transfer,Singapore,night,0
798,3782,247.87,transfer,London,afternoon,0
799,4455,108.57,online,Mumbai,morning,0
800,4635,145.66,transfer,London,night,0
801,1850,17.59,in-person,Mumbai,night,0
802,4577,834.36,online,Singapore,afternoon,0
803,2390,219.57,in-person,Mumbai,afternoon,0
804,1143,67.21,transfer,Dubai,morning,0
805,1884,176.29,transfer,Sydney,morning,0
806,4140,23.19,transfer,Singapore,afternoon,0
807,4170,675.32,ATM,London,morning,1
808,1395,38.42,online,Sydney,morning,0
809,4096,208.84,in-person,New York,afternoon,0
810,3995,56.33,online,Sydney,night,0
811,3938,252.86,transfer,Singapore,night,0
812,2492,299.96,online,Sydney,night,0
813,4555,223.82,transfer,Sydney,afternoon,0
814,4636,190.64,online,Dubai,afternoon,0
815,4222,446.0,online,Mumbai,night,0
816,2167,16.38,online,Sydney,afternoon,0
817,3616,80.37,online,London,morning,0
818,2062,57.08,transfer,London,afternoon,0
819,3156,884.8,online,Dubai,night,0
820,4764,98.66,in-person,Sydney,morning,0
821,2065,263.81,online,Sydney,morning,0
822,2209,230.86,online,Dubai,afternoon,0
823,3982,47.67,online,Singapore,night,0
824,3445,54.62,online,New York,morning,0
825,4294,66.06,transfer,New York,afternoon,0
826,1633,105.91,in-person,Mumbai,morning,0
827,2156,53.4,online,London,afternoon,0
828,4234,3.97,in-person,Singapore,afternoon,1
829,2238,423.04,online,London,morning,0
830,1732,674.0,online,Singapore,night,0
831,1234,83.58,in-person,Dubai,night,0
832,4914,82.65,online,Mumbai,afternoon,0
833,3705,1.42,in-person,Dubai,morning,0
834,1750,228.04,in-person,London,afternoon,0
835,3635,349.1,transfer,Mumbai,night,0
836,4080,31.71,ATM,Sydney,morning,0
837,4145,34.79,online,Singapore,afternoon,0
838,1953,312.21,online,Singapore,afternoon,0
839,3539,191.57,online,Mumbai,morning,0
840,3960,9.18,online,Dubai,morning,0
841,4324,194.86,transfer,Mumbai,afternoon,0
842,4301,73.9,transfer,Dubai,afternoon,0
843,2542,92.0,in-person,Mumbai,night,0
844,2197,293.7,in-person,Dubai,night,0
845,2676,333.13,online,New York,afternoon,0
846,2191,102.28,in-person,Mumbai,afternoon,0
847,3217,588.07,transfer,Dubai,afternoon,0
848,2416,104.33,in-person,Sydney,afternoon,0
849,3993,295.54,online,London,morning,0
850,3842,132.28,in-person,London,morning,0
851,3681,455.64,online,Mumbai,night,0
852,2217,476.67,in-person,Mumbai,morning,0
853,2540,18.3,in-person,Singapore,afternoon,0
854,3076,551.32,online,Dubai,afternoon,0
855,4236,349.21,transfer,Mumbai,morning,0
856,2445,313.38,transfer,London,night,0
857,3386,44.86,online,London,night,0
858,4719,327.07,ATM,London,morning,0
859,2519,379.6,in-person,Dubai,night,0
860,2388,68.26,transfer,New York,morning,0
861,2856,608.4,transfer,Mumbai,night,0
862,2365,10.23,in-person,New York,afternoon,0
863,1499,32.48,transfer,Dubai,afternoon,0
864,2680,154.26,online,Sydney,morning,0
865,1510,171.51,online,Mumbai,afternoon,0
866,4398,207.21,in-person,Singapore,night,0
867,1216,3.42,transfer,Mumbai,afternoon,0
868,2324,645.62,transfer,Mumbai,afternoon,0
869,2155,9.12,in-person,Mumbai,night,0
870,2827,30.88,in-person,Mumbai,afternoon,0
871,4141,2.82,online,Sydney,afternoon,0
872,4323,167.34,ATM,Mumbai,night,0
873,4486,538.44,online,Dubai,night,0
874,2810,219.29,transfer,Mumbai,afternoon,0
875,3492,345.93,in-person,Sydney,afternoon,0
876,3923,2.67,in-person,Dubai,night,0
877,2205,156.18,online,Mumbai,morning,0
878,3214,123.08,ATM,Mumbai,morning,1
879,1090,138.22,in-person,Dubai,afternoon,0
880,1713,14.99,ATM,Mumbai,morning,0
881,2881,230.68,online,Sydney,afternoon,0
882,4602,139.92,in-person,London,night,0
883,1038,289.76,transfer,Mumbai,morning,0
884,4197,132.83,transfer,Singapore,night,0
885,4522,32.36,ATM,Dubai,morning,0
886,1172,208.97,online,Sydney,afternoon,0
887,1652,37.84,online,Mumbai,afternoon,0
888,1753,411.76,in-person,Mumbai,night,0
889,2243,189.93,online,Dubai,morning,0
890,4709,34.21,ATM,New York,morning,0
891,2081,655.82,online,Sydney,night,0
892,2683,146.11,in-person,Sydney,night,0
893,3523,15.14,online,London,morning,0
894,1455,197.15,in-person,London,morning,0
895,1828,58.39,online,Mumbai,afternoon,0
896,1894,325.62,online,Dubai,afternoon,0
897,2384,340.55,online,Singapore,night,0
898,2958,772.15,online,Mumbai,morning,0
899,4072,139.38,ATM,London,morning,0
900,3434,121.38,online,Mumbai,afternoon,0
901,2996,280.06,in-person,Dubai,afternoon,0
902,3395,28.42,ATM,Sydney,night,0
903,1189,158.34,transfer,Sydney,night,0
904,1504,158.04,ATM,Sydney,afternoon,0
905,2214,18.75,ATM,Sydney,morning,0
906,2531,108.25,in-person,Singapore,afternoon,0
907,4440,383.85,in-person,New York,afternoon,1
908,4480,387.8,online,Singapore,afternoon,0
909,1823,20.9,in-person,Mumbai,night,0
910,1928,19.02,transfer,London,afternoon,0
911,1933,60.95,in-person,Dubai,morning,0
912,2140,415.51,transfer,Mumbai,afternoon,0
913,1133,27.6,transfer,New York,morning,0
914,3105,254.59,online,Dubai,morning,0
915,4627,21.33,transfer,Dubai,night,0
916,1684,195.18,in-person,Dubai,afternoon,0
917,3719,88.03,online,Mumbai,afternoon,0
918,3220,311.1,transfer,New York,afternoon,0
919,2852,53.23,in-person,Mumbai,afternoon,0
920,1814,203.89,transfer,Dubai,morning,0
921,2172,53.75,in-person,Dubai,morning,0
922,1079,250.12,online,London,night,0
923,3933,413.78,transfer,Singapore,night,0
924,4284,27.12,in-person,Mumbai,night,0
925,1202,402.87,online,New York,afternoon,0
926,3811,180.07,online,Dubai,afternoon,0
927,2252,27.19,transfer,Mumbai,morning,0
928,2699,111.56,online,Singapore,morning,0
929,2250,35.08,transfer,Mumbai,afternoon,0
930,2682,241.03,online,Singapore,afternoon,0
931,2555,284.48,in-person,Mumbai,night,0
932,4512,22.36,ATM,London,afternoon,0
933,4473,141.1,online,Mumbai,night,0
934,3094,337.07,in-person,Sydney,afternoon,0
935,2256,550.28,transfer,London,afternoon,0
936,4376,144.11,transfer,Singapore,night,0
937,2549,600.27,in-person,Dubai,afternoon,0
938,2166,153.44,in-person,Dubai,night,0
939,4486,100.24,transfer,Mumbai,morning,0
940,4584,377.04,transfer,New York,afternoon,0
941,2396,135.84,transfer,Mumbai,morning,0
942,4637,127.69,online,London,morning,0
943,4957,134.79,ATM,London,night,0
944,4330,375.18,in-person,Singapore,morning,0
945,3703,356.69,online,Mumbai,morning,0
946,1470,103.34,online,Singapore,night,0
947,4018,81.08,online,New York,night,0
948,2035,135.43,online,Dubai,morning,0
949,2353,170.09,online,Dubai,afternoon,0
950,3783,54.45,online,Mumbai,night,0
951,3831,315.93,in-person,Singapore,night,0
952,1967,133.29,online,Singapore,night,0
953,1357,81.31,online,New York,morning,0
954,4019,22.59,online,Singapore,afternoon,0
955,4479,54.58,online,Sydney,morning,0
956,1667,596.29,online,Sydney,afternoon,0
957,1372,72.8,in-person,London,morning,0
958,2031,36.99,ATM,Sydney,morning,0
959,2145,123.49,transfer,Sydney,afternoon,0
960,2371,73.37,transfer,London,morning,0
961,3723,7.16,online,Sydney,night,0
962,1089,78.06,online,Sydney,night,0
963,4719,157.1,online,London,morning,0
964,3745,160.46,transfer,Mumbai,night,0
965,4387,88.18,online,London,night,0
966,4249,118.59,in-person,London,afternoon,0
967,1539,673.46,online,Sydney,afternoon,0
968,3779,94.75,online,Dubai,morning,0
969,1868,59.74,ATM,Sydney,morning,0
970,1040,55.8,transfer,Mumbai,afternoon,0
971,1739,122.41,transfer,London,morning,0
972,4775,285.02,in-person,New York,afternoon,0
973,2946,46.13,transfer,London,morning,0
974,3549,247.09,in-person,Mumbai,afternoon,0
975,4006,4.28,ATM,Singapore,afternoon,0
976,4216,108.58,online,Sydney,afternoon,0
977,2224,299.1,in-person,Dubai,afternoon,1
978,1928,82.72,in-person,Dubai,afternoon,0
979,3036,165.9,online,Sydney,night,1
980,4795,45.88,transfer,Sydney,afternoon,0
981,3508,270.96,ATM,Mumbai,afternoon,0
982,3779,10.74,in-person,London,night,0
983,3799,382.84,online,New York,night,0
984,1924,44.18,in-person,London,morning,0
985,3956,414.93,transfer,London,morning,0
986,2581,86.94,in-person,New York,morning,0
987,4618,256.52,online,Dubai,afternoon,0
988,4324,76.9,in-person,London,afternoon,0
989,1389,472.7,online,Singapore,afternoon,0
990,2617,27.08,transfer,Singapore,night,0
991,3930,39.33,online,Mumbai,morning,0
992,1255,135.86,in-person,Mumbai,afternoon,0
993,1708,17.1,transfer,New York,afternoon,0
994,2838,43.63,online,New York,night,0
995,2944,575.65,online,Mumbai,morning,0
996,3497,750.06,online,Sydney,morning,0
997,1009,94.4,online,London,morning,0
998,3871,513.53,online,Sydney,afternoon,0
999,1797,157.41,ATM,Dubai,afternoon,0
1000,4313,62.87,transfer,Singapore,night,0
1001,4322,242.4,transfer,New York,afternoon,0
1002,1876,215.12,ATM,Mumbai,morning,0
1003,2028,904.26,online,Singapore,afternoon,0
1004,4190,61.59,online,Sydney,night,0
1005,2015,222.98,online,New York,afternoon,0
1006,2824,10.69,transfer,New York,night,0
1007,1373,24.13,in-person,London,afternoon,0
1008,4136,0.79,online,New York,morning,0
1009,3193,1505.04,online,Dubai,night,0
1010,1223,324.17,in-person,New York,morning,0
1011,2262,309.03,in-person,Dubai,morning,0
1012,3224,142.56,transfer,Sydney,morning,0
1013,2802,71.35,online,London,morning,0
1014,1852,32.8,ATM,Dubai,afternoon,0
1015,4353,67.0,in-person,Sydney,afternoon,0
1016,1062,94.31,transfer,Singapore,afternoon,0
1017,2240,282.37,ATM,New York,afternoon,0
1018,4925,155.16,ATM,Mumbai,afternoon,0
1019,3874,16.13,online,Mumbai,morning,0
1020,3842,3.64,online,Dubai,afternoon,0
1021,1688,21.59,in-person,London,afternoon,0
1022,2484,105.7,in-person,Dubai,night,0
1023,2633,541.19,in-person,Sydney,afternoon,0
1024,3152,202.89,ATM,Sydney,afternoon,1
1025,4170,323.72,online,Dubai,afternoon,0
1026,1510,125.61,in-person,Dubai,afternoon,0
1027,1384,89.78,online,Singapore,afternoon,0
1028,1404,22.95,transfer,Sydney,afternoon,0
1029,3870,417.39,ATM,Singapore,afternoon,0
1030,1517,305.72,in-person,Dubai,afternoon,0
1031,1475,36.81,online,London,morning,0
1032,3000,143.59,transfer,New York,morning,0
1033,3756,133.64,in-person,Sydney,afternoon,0
1034,4934,196.21,online,Mumbai,morning,0
1035,2668,584.45,transfer,Singapore,morning,0
1036,2893,173.39,ATM,Sydney,night,0
1037,3818,155.4,in-person,New York,morning,0
1038,2460,10.33,in-person,Singapore,afternoon,0
1039,4094,12.99,online,Sydney,night,0
1040,4044,41.49,in-person,Singapore,morning,0
1041,4636,6.6,in-person,Singapore,night,0
1042,3724,272.01,online,Dubai,morning,0
1043,1713,256.99,online,Dubai,morning,0
1044,4529,29.25,online,Singapore,morning,0
1045,1082,361.67,online,Singapore,afternoon,0
1046,2168,33.63,in-person,Mumbai,night,0
1047,4156,71.67,in-person,New York,night,0
1048,4149,57.26,in-person,New York,afternoon,0
1049,3504,93.14,online,London,morning,0
1050,2901,58.78,in-person,London,night,0
1051,3048,134.26,transfer,London,night,0
1052,1050,104.65,in-person,Dubai,morning,0
1053,1684,862.05,ATM,Dubai,night,0
1054,1716,11.51,in-person,Mumbai,night,0
1055,4843,30.67,in-person,Dubai,afternoon,0
1056,2469,10.85,online,London,morning,0
1057,1448,196.61,in-person,Sydney,night,0
1058,1880,11.21,transfer,Singapore,morning,0
1059,1487,362.11,ATM,London,afternoon,0
1060,2823,143.46,ATM,Mumbai,morning,0
1061,3081,149.74,online,Singapore,night,0
1062,4419,164.92,in-person,Dubai,afternoon,0
1063,3142,37.46,in-person,Singapore,afternoon,0
1064,4143,44.05,in-person,Sydney,morning,0
1065,2574,76.78,online,Mumbai,afternoon,1
1066,3201,180.03,transfer,Dubai,night,0
1067,1249,47.17,ATM,New York,night,0
1068,1673,24.73,in-person,London,morning,0
1069,1437,702.09,online,Sydney,afternoon,0
1070,3165,4.45,online,Sydney,morning,0
1071,1770,324.6,in-person,London,afternoon,0
1072,4962,310.27,online,Mumbai,night,0
1073,4377,70.54,ATM,Mumbai,night,0
1074,1267,29.15,in-person,Sydney,afternoon,0
1075,2984,31.48,in-person,London,afternoon,0
1076,2077,239.09,in-person,Singapore,afternoon,0
1077,1235,205.9,online,New York,morning,0
1078,1388,305.34,ATM,New York,morning,0
1079,4037,554.46,in-person,Mumbai,morning,0
1080,4805,235.48,ATM,Mumbai,morning,0
1081,1762,33.89,in-person,Singapore,afternoon,0
1082,2848,55.8,transfer,Mumbai,night,0
1083,3448,369.28,online,New York,morning,0
1084,1623,46.97,in-person,London,night,0
1085,3814,15.06,transfer,Sydney,afternoon,0
1086,4374,242.99,transfer,New York,afternoon,0
